Type,Resistive Attack,DiffAttack
noise,-0.3739835,-1.0011716
noise,-0.5451286,-0.60634583
noise,-1.4515634,-1.5739979
noise,-0.4056771,-0.48422
noise,-0.5451286,-0.6317568
noise,-0.60217696,-0.9729457
noise,-0.12677409,-0.17528589
noise,-0.05704834,-0.107870206
noise,-0.06338705,-0.106123626
noise,-0.038032234,-0.07730368
noise,-0.03169352,-0.07212001
noise,-0.019016117,-0.06290773
noise,-0.025354818,-0.06462627
noise,-0.04437092,-0.08364236
noise,-0.04437092,-0.08364237
noise,-0.03169352,-0.07212001
noise,-0.025354818,-0.07155652
noise,-0.044370934,-0.08826254
noise,-0.025354818,-0.06809139
noise,-0.03169352,-0.07558514
noise,-0.012677431,-0.060034156
noise,-0.025354818,-0.06924644
noise,-0.025354818,-0.06578131
noise,-0.03169352,-0.06980994
noise,-0.025354818,-0.070401475
noise,-0.025354818,-0.06462628
noise,-1.4008538,-1.4505205
noise,-0.6338705,-0.83600295
noise,-1.0965959,-1.1578132
noise,-1.1282895,-1.6168725
noise,-0.7796607,-0.89285487
noise,-2.529143,-2.882586
noise,-0.89375734,-0.98269564
noise,-0.4183545,-0.4691764
noise,-1.5212891,-1.923244
noise,-0.50709635,-0.55098796
noise,-0.9951766,-2.2853594
noise,-0.019016117,-0.037496805
noise,-0.012677431,-0.03808837
noise,-0.006338701,-0.02366434
noise,-0.019016147,-0.034031704
noise,-0.025354803,-0.041525394
noise,-0.019016147,-0.036341786
noise,-0.019016117,-0.034031674
noise,-0.012677409,-0.027692966
noise,-0.006338708,-0.021354266
noise,-0.01901611,-0.03287662
noise,-0.012677416,-0.028848007
noise,-0.006338716,-0.022509322
noise,-0.012677431,-0.027692989
noise,-0.006338716,-0.022509322
noise,-0.006338716,-0.022509307
noise,-0.012677401,-0.028848007
noise,-0.006338716,-0.022509322
noise,-0.07606444,-0.13266152
noise,-0.06338704,-0.07955763
noise,-0.006338716,-0.022509307
noise,-0.038032234,-0.05073771
noise,-0.006338716,-0.01557906
noise,-0.006338716,-0.017889142
noise,-0.006338716,-0.01557906
noise,-1.1916765,-1.2702193
noise,-0.33595133,-0.4953472
noise,-0.19649982,-0.27042255
noise,-0.006338716,-0.008648813
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.008648798
noise,-0.006338716,-0.009803847
noise,-0.006338716,-0.008648798
noise,-0.36130613,-0.38440698
noise,-0.27890307,-0.29969382
noise,-0.37398362,-0.4282706
noise,-0.9951766,-1.3601701
noise,-0.79233813,-1.9427605
noise,-0.05070964,-0.064570144
noise,-0.012677416,-0.028848007
noise,-0.019016147,-0.035186745
noise,-0.019016087,-0.034031637
noise,-0.019016087,-0.034031644
noise,-0.025354862,-0.040370412
noise,-0.012677372,-0.027692921
noise,-0.006338716,-0.022509314
noise,-0.012677431,-0.028848022
noise,-0.006338716,-0.020199224
noise,-0.012677431,-0.027692989
noise,-0.012677431,-0.027692981
noise,-0.006338716,-0.022509307
noise,-0.012677431,-0.02884803
noise,-0.012677431,-0.027692989
noise,-0.012677372,-0.027692929
noise,-0.006338716,-0.021354273
noise,-0.012677431,-0.027692989
noise,-0.012677431,-0.03000307
noise,-0.019016147,-0.034031704
noise,-0.7099349,-0.7642219
noise,-0.32961273,-0.3989153
noise,-0.006338835,-0.010959007
noise,-0.006338835,-0.010959007
noise,-0.006338835,-0.012114048
noise,-0.53878987,-0.56766593
noise,-0.34229004,-0.35615054
noise,-0.53878987,-1.3288391
noise,-0.13311279,-0.15621364
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.015579075
noise,-0.006338716,-0.016734093
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
noise,-0.006338716,-0.015579045
push,-0.063387096,-0.064542145
push,-0.8937572,-1.8374271
push,-1.7684987,-2.7133236
push,-0.7352897,-1.5403544
push,-0.7796606,-1.495787
push,-0.8747411,-1.7410231
push,-1.1536442,-1.9933602
push,-0.71627355,-1.538664
push,-0.4183545,-1.1506515
push,-0.65922534,-1.6075152
push,-1.90795,-2.8747206
push,-2.8650944,-4.0801992
push,-1.502273,-2.5487413
push,-2.8207235,-4.3026433
push,-1.7241277,-2.708224
push,-1.9016113,-2.782909
push,-1.5339665,-2.494962
push,-1.502273,-2.1745076
push,-2.3136272,-3.525267
push,-0.7479671,-1.6154042
push,-0.006338716,-0.00749376
push,-0.006338701,-0.007493746
push,-0.012677431,-0.014987517
push,-0.8176929,-1.4113849
push,-0.7669833,-1.2197601
push,-0.81769294,-1.41254
push,-0.3232739,-0.8846246
push,-0.40567708,-1.1171833
push,-0.5894995,-1.255959
push,-0.665564,-1.6334897
push,-0.61485434,-1.3459963
push,-0.602177,-1.627855
push,-0.53245115,-0.9344059
push,-1.5973536,-2.6345818
push,-3.1503363,-4.0928507
push,-1.6860955,-2.7418046
push,-3.4419167,-4.4595094
push,-1.5276278,-2.447042
push,-2.2946112,-3.5813289
push,-1.9016113,-3.0762897
push,-1.844563,-2.9406984
push,-2.9982073,-4.5182433
push,-2.3643367,-3.477798
push,-3.1566749,-4.304787
push,-2.814385,-4.438375
push,-2.98553,-4.3068986
push,-1.8192081,-2.6762497
push,-2.4847722,-3.6455898
push,-2.7636752,-3.867896
push,-2.1107886,-3.4113665
push,-2.1868532,-3.5290127
push,-2.2248852,-3.3383462
push,-2.5608368,-3.9399576
push,-2.5291433,-3.5779219
push,-1.052225,-2.166841
push,-1.2930957,-2.22406
push,-2.3643367,-3.3415027
push,-0.9571444,-1.9585663
push,-2.1107886,-3.1537921
push,-1.8192081,-2.96039
push,-1.7811761,-2.9824204
push,-1.9016113,-3.000057
push,-2.1995304,-3.1455102
push,-0.31059653,-0.46075204
push,-0.44370937,-0.9449978
push,-0.9000961,-1.4695323
push,-1.4895957,-1.9007908
push,-0.6338705,-1.0947325
push,-0.557806,-1.1434126
push,-0.57682216,-1.0157382
push,-1.2740796,-1.8492907
push,-0.78599936,-1.3069236
push,-0.7606445,-1.3335454
push,-1.7241277,-2.2612224
push,-1.3564827,-1.7769182
push,-2.294611,-3.135482
push,-1.6607406,-2.1527886
push,-1.1473055,-1.6751599
push,-0.5704834,-1.0960279
push,-0.52611244,-1.0181606
push,-0.557806,-1.0637146
push,-0.20917726,-0.51988375
push,-0.57048345,-1.0579114
push,-1.4135311,-2.6193955
push,-3.1376586,-4.8736877
push,-1.1663216,-2.8515291
push,-2.294611,-3.8839498
push,-2.10445,-3.9455876
push,-2.0537403,-3.887948
push,-2.440401,-4.057461
push,-2.3263047,-3.993031
push,-2.706627,-4.190857
push,-2.0790951,-3.5552397
push,-0.85572505,-1.8167207
push,-2.2375627,-3.9089093
push,-0.78599936,-2.6040363
push,-0.4373706,-1.8211117
push,-0.6909188,-1.6599995
push,-0.33595133,-1.0347521
push,-1.0141927,-1.9347616
push,-1.2360475,-2.5989978
push,-1.5593214,-2.8864653
push,-2.9094656,-4.153446
push,-1.1599829,-1.5734882
push,-1.2677408,-1.8579675
push,-0.70359623,-1.4428234
push,-2.0093694,-2.7047052
push,-2.0220468,-2.8525224
push,-2.1361434,-3.0243711
push,-0.7606446,-1.5068023
push,-1.781176,-2.566605
push,-2.1551595,-3.3587136
push,-2.167837,-3.2836082
push,-1.3881763,-2.329536
push,-1.6290472,-2.7043917
push,-1.6924341,-2.610693
push,-3.0806103,-3.9330318
push,-1.9840145,-3.4462984
push,-2.0981114,-3.1133938
push,-1.0015154,-2.1473176
push,-2.1741757,-3.0889695
push,-1.9713371,-3.0351315
push,-2.0727563,-2.8893714
push,-0.012677409,-0.014987506
push,-0.8113543,-2.6386318
push,-1.0649023,-3.3230104
push,-0.9064348,-2.544285
push,-0.70993495,-2.6134453
push,-0.557806,-2.42782
push,-0.6972575,-2.360519
push,-0.8810799,-2.2255492
push,-1.1409668,-2.5351033
push,-0.90009594,-2.3739305
push,-0.89375734,-2.431119
push,-0.031693578,-0.2245857
push,-2.0600789,-3.8850462
push,-2.8397398,-4.575769
push,-2.5228045,-4.5221834
push,-2.64324,-4.493618
push,-2.6052074,-3.844568
push,-2.3706756,-4.1933327
push,-2.4150465,-4.2307734
push,-1.5339664,-3.395895
push,-2.2375627,-3.8650177
push,-1.8001921,-3.8145864
push,-0.8620639,-2.7008915
push,-1.115612,-3.0260527
push,-1.4832568,-3.091076
push,-0.6845801,-2.1595695
push,-0.98883784,-1.7592514
push,-0.9508057,-1.6484513
push,-0.6972575,-1.4630508
push,-0.76698315,-1.6228698
push,-0.6782414,-1.258073
push,-0.74796724,-1.294302
push,-0.38666093,-0.49638999
push,-0.31693524,-0.91986746
push,-2.7319818,-4.009459
push,-0.96348304,-1.9880059
push,-1.4325473,-2.7654665
push,-1.3564827,-2.7298284
push,-1.4705794,-2.3056753
push,-1.56566,-3.1249676
push,-1.4135311,-3.2234828
push,-1.5529826,-2.761157
push,-1.7684987,-3.5634348
push,-1.781176,-2.9570093
push,-1.178999,-2.9808655
push,-2.979191,-5.3608885
push,-1.5783374,-4.7096577
push,-3.0552554,-5.463519
push,-2.4340627,-4.209363
push,-3.067933,-5.4450107
push,-3.264433,-5.5306263
push,-3.2580943,-5.502342
push,-2.0410628,-4.4296913
push,-2.4213853,-4.2244067
push,-3.2897875,-5.1598015
push,-2.1741757,-3.5001647
push,-3.2454169,-4.795484
push,-2.9665136,-4.709473
push,-3.258094,-4.956007
push,-2.979191,-5.4602227
push,-3.0552554,-4.973781
push,-2.0474017,-4.095292
push,-2.6052074,-4.8298197
push,-3.1186428,-5.47955
push,-2.5925303,-5.790843
push,-2.0854337,-4.5653105
push,-2.0537403,-4.4516087
push,-2.275595,-4.388168
push,-1.4008536,-3.143813
push,-2.5798526,-4.764038
push,-1.4325472,-3.4515615
push,-1.6797568,-3.2714055
push,-2.0854337,-3.8584242
push,-1.8318856,-3.7296205
push,-2.256579,-4.0087786
push,-2.5164657,-3.7003844
push,-0.9951766,-2.5117476
push,-1.6290472,-2.6905313
push,-1.8635792,-3.0740638
push,-1.2740797,-2.8206816
push,-2.4404013,-4.052841
push,-1.4705796,-3.170802
push,-1.7114502,-3.3504558
push,-1.5719988,-3.1971438
push,-2.3453207,-4.1887684
strongtap,-1.5973535,-2.614946
strongtap,-2.1805143,-3.468387
strongtap,-2.3199658,-3.6875362
strongtap,-2.4784336,-3.7466702
strongtap,-2.5671754,-3.9081798
strongtap,-2.5798528,-3.4496
strongtap,-2.3453207,-3.2347035
strongtap,-1.3247893,-2.132164
strongtap,-1.6417243,-2.5669136
strongtap,-2.3009498,-3.6592798
strongtap,-1.457902,-2.8774495
strongtap,-1.8509017,-3.074092
strongtap,-1.4515634,-2.525753
strongtap,-1.7431438,-2.8785505
strongtap,-2.2819338,-3.3676739
strongtap,-1.7558212,-2.888918
strongtap,-0.025354818,-0.047300622
strongtap,-1.2297087,-2.3420146
strongtap,-1.2804183,-2.2957006
strongtap,-0.89375746,-1.8593731
strongtap,-3.822239,-5.07084
strongtap,-4.259609,-5.7634745
strongtap,-3.6003842,-5.060358
strongtap,-3.2454166,-4.468607
strongtap,-3.0806103,-4.4920726
strongtap,-3.4989648,-4.7313952
strongtap,-2.4784336,-3.7201042
strongtap,-2.491111,-3.6449986
strongtap,-2.402369,-3.564342
strongtap,-2.5925303,-3.8769376
strongtap,-3.1376586,-4.460182
strongtap,-3.5940456,-4.723677
strongtap,-3.2137232,-4.751085
strongtap,-3.4165618,-5.1110096
strongtap,-3.0552557,-4.4355316
strongtap,-2.8904493,-4.348113
strongtap,-3.023562,-4.137023
strongtap,-2.8714333,-4.516214
strongtap,-3.4419167,-4.749425
strongtap,-3.3595135,-4.460269
strongtap,-2.5291433,-4.6763678
strongtap,-2.231224,-3.9256716
strongtap,-2.979191,-4.359467
strongtap,-2.960175,-4.5241027
strongtap,-2.8650944,-4.234975
strongtap,-2.6749334,-4.34859
strongtap,-2.9348204,-4.259654
strongtap,-0.6465479,-1.7750247
strongtap,-2.6242237,-3.9640732
strongtap,-2.427724,-4.325459
strongtap,-3.5243196,-4.812192
strongtap,-1.4959342,-3.029831
strongtap,-1.4262085,-2.8457558
strongtap,-0.012677431,-0.013832472
strongtap,-1.3247892,-2.7928486
strongtap,-1.8762567,-3.0578654
strongtap,-2.6749332,-4.0425034
strongtap,-1.584676,-2.936076
strongtap,-2.7763526,-4.355296
strongtap,-2.0093694,-3.1286058
strongtap,-0.8747412,-1.5458208
strongtap,-1.8382244,-2.7183669
strongtap,-2.4150465,-3.8045626
strongtap,-2.3960304,-3.9899893
strongtap,-2.6559174,-4.2279305
strongtap,-1.5719987,-2.6277075
strongtap,-1.5783374,-3.0256057
strongtap,-2.6178849,-3.8514705
strongtap,-2.5925303,-4.022473
strongtap,-2.015708,-3.2943401
strongtap,-0.04437092,-0.07555707
strongtap,-3.1566749,-4.077244
strongtap,-1.4642408,-2.3917398
strongtap,-2.510127,-3.9562402
strongtap,-2.6242237,-3.6672273
strongtap,-2.4594173,-3.6237004
strongtap,-2.123466,-3.1595392
strongtap,-1.8509018,-2.9008355
strongtap,-2.9728525,-3.8610802
strongtap,-2.8397396,-3.9635959
strongtap,-0.031693533,-0.038623795
strongtap,-0.45638677,-1.9752679
strongtap,-1.6353858,-3.8184164
strongtap,-2.0917726,-3.6406846
strongtap,-2.0347242,-4.248941
strongtap,-3.410223,-4.929104
strongtap,-2.2819335,-3.9833114
strongtap,-1.4959344,-3.6154375
strongtap,-3.536997,-5.7893305
strongtap,-3.2010458,-5.052579
strongtap,-3.587707,-5.7152953
strongtap,-0.25354818,-0.33440116
strongtap,-1.8762565,-4.0442715
strongtap,-3.1439974,-5.277361
strongtap,-3.365852,-4.851237
strongtap,-2.795369,-5.185152
strongtap,-2.7826912,-4.460968
strongtap,-2.7383204,-4.358845
strongtap,-2.4657562,-4.59912
strongtap,-3.0172234,-4.668934
strongtap,-2.960175,-4.57146
strongtap,-2.7509978,-4.079297
strongtap,-2.617885,-3.70247
strongtap,-3.4862876,-4.801881
strongtap,-2.9728525,-4.068988
strongtap,-3.498965,-4.2751536
strongtap,-2.7383204,-4.830103
strongtap,-2.7636752,-4.1901526
strongtap,-2.5798528,-3.969369
strongtap,-2.7573366,-3.6755955
strongtap,-2.5608368,-4.058927
strongtap,-2.960175,-4.4224586
strongtap,-2.3579981,-3.7151732
strongtap,-3.0552557,-4.285376
strongtap,-2.744659,-4.2184935
strongtap,-3.2137232,-4.7637906
strongtap,-1.8635792,-3.2507854
strongtap,-3.1249814,-4.219962
strongtap,-2.7636752,-4.0561676
strongtap,-1.673418,-2.9139338
strongtap,-2.4847722,-3.6548305
strongtap,-3.6574326,-5.6695166
strongtap,-3.3088038,-5.8810835
strongtap,-3.3531747,-4.8674355
strongtap,-2.364337,-4.294413
strongtap,-2.364337,-4.464205
strongtap,-3.0869493,-4.4279537
strongtap,-1.4959342,-3.2377386
strongtap,-2.8904493,-4.7616186
strongtap,-1.5212891,-3.3635821
strongtap,-3.0108845,-4.6394944
strongtap,-0.58949953,-0.7546706
strongtap,-1.2106925,-2.964047
strongtap,-1.9966921,-3.9336984
strongtap,-1.5783374,-3.0833578
strongtap,-2.0220466,-3.5062761
strongtap,-2.4974496,-3.9366326
strongtap,-2.0030308,-3.2331512
strongtap,-2.0283856,-4.010439
strongtap,-2.4847722,-4.5961905
strongtap,-2.3579981,-3.6169946
strongtap,-1.5339665,-3.544896
strongtap,-2.9031267,-4.9025054
strongtap,-1.825547,-4.8910303
strongtap,-1.2550634,-3.3399153
strongtap,-1.7811761,-3.3578093
strongtap,-1.6480631,-4.14411
strongtap,-1.6480631,-3.9131017
strongtap,-1.4515632,-3.5341053
strongtap,-1.8001921,-3.9555018
strongtap,-1.6987728,-3.1033046
strongtap,-3.822239,-7.0736837
strongtap,-3.023562,-5.213523
strongtap,-2.998207,-4.4454756
strongtap,-2.5418205,-5.0413327
strongtap,-3.067933,-4.7797065
strongtap,-2.814385,-4.2789793
strongtap,-2.7509978,-4.1474442
strongtap,-2.5735142,-4.7311335
strongtap,-2.123466,-3.584595
strongtap,-2.6178849,-4.282301
strongtap,-3.8856258,-7.5055294
strongtap,-3.3975458,-6.1419272
strongtap,-3.0742717,-6.861656
strongtap,-3.9236584,-7.76533
strongtap,-2.833401,-5.2081685
strongtap,-2.5608368,-5.110016
strongtap,-3.1820297,-6.305265
strongtap,-2.8460784,-5.2058306
strongtap,-3.9807067,-6.3658695
strongtap,-3.885626,-7.252575
strongtap,-3.6194005,-6.364937
strongtap,-3.860271,-6.050232
strongtap,-3.7081423,-6.6454153
strongtap,-2.8397398,-6.451558
strongtap,-3.1439977,-5.733603
strongtap,-3.1059654,-6.6854424
strongtap,-3.0615942,-5.4883385
strongtap,-3.1439974,-5.5834475
strongtap,-2.9031267,-5.739911
strongtap,-2.9284816,-5.9373674
strongtap,-1.007854,-2.9483256
strongtap,-1.5846763,-3.1555343
strongtap,-2.5481591,-5.955535
strongtap,-2.8904493,-5.34838
strongtap,-3.2073846,-4.973445
strongtap,-1.9840145,-3.48326
strongtap,-2.9665136,-5.384018
strongtap,-3.0615942,-5.5657263
strongtap,-2.7066267,-3.991034
strongtap,-2.7953687,-4.678088
strongtap,-0.9634832,-3.1314983
strongtap,-1.6734179,-3.7455645
strongtap,-2.6685946,-5.105735
strongtap,-2.3453207,-4.765135
strongtap,-2.4720948,-4.6897764
strongtap,-2.2946112,-3.9197562
strongtap,-1.9649985,-4.552294
strongtap,-2.2819338,-4.4152975
strongtap,-2.0664177,-4.784233
strongtap,-1.996692,-4.0653734
swipe,-0.006338716,-0.009803847
swipe,-0.012677431,-0.19863929
swipe,-2.25024,-2.6649003
swipe,-0.006338716,-0.088346735
swipe,-1.1853378,-1.6981766
swipe,-1.546644,-1.8943118
swipe,-0.5324513,-0.8408476
swipe,-1.4135311,-1.6930513
swipe,-2.0283856,-2.4060845
swipe,-1.2867571,-1.5581921
swipe,-1.0141927,-1.4496437
swipe,-0.62753177,-0.92784286
swipe,-0.35496747,-0.64257306
swipe,-0.6402092,-0.91279924
swipe,-0.62119305,-0.8972482
swipe,-0.7416284,-0.9495361
swipe,-0.6338704,-1.0219648
swipe,-0.6402092,-1.0837455
swipe,-1.1980152,-1.6531019
swipe,-0.7162736,-1.1320889
swipe,-0.47540286,-0.7387526
swipe,-0.33595145,-0.6974798
swipe,-1.888934,-2.2597027
swipe,-2.2248855,-2.6118245
swipe,-1.4325472,-1.7062923
swipe,-0.773322,-1.8197907
swipe,-1.7938533,-2.3771498
swipe,-2.2185466,-2.8942466
swipe,-0.43103194,-0.5731022
swipe,-0.8684025,-1.0832404
swipe,-0.90009606,-1.2558491
swipe,-0.53878987,-0.83910096
swipe,-0.94446695,-1.3568171
swipe,-0.08240318,-0.09626369
swipe,-0.7986768,-1.211027
swipe,-1.0712411,-1.6603129
swipe,-2.10445,-2.9268403
swipe,-0.7099349,-1.2297041
swipe,-0.69725746,-1.1107627
swipe,-0.98883796,-1.4658705
swipe,-0.06338704,-0.07724756
swipe,-1.6734179,-2.2601795
swipe,-1.0775797,-1.8087218
swipe,-1.8192081,-2.3516827
swipe,-2.357998,-2.954
swipe,-1.8509018,-2.1408176
swipe,-2.98553,-3.5526557
swipe,-2.8967881,-3.2282853
swipe,-2.744659,-3.4411497
swipe,-3.1376588,-3.6643581
swipe,-2.5418205,-3.1678536
swipe,-1.8952727,-2.2706616
swipe,-1.4642408,-1.8396297
swipe,-0.62753177,-1.0779984
swipe,-0.6719027,-1.0184155
swipe,-1.052225,-1.6436069
swipe,-1.1346282,-1.510017
swipe,-0.8430477,-1.2184365
swipe,-0.836709,-1.2582996
swipe,-0.5768221,-0.8863735
swipe,-1.0268701,-1.2844446
swipe,-0.05704832,-0.2811266
swipe,-0.23453212,-0.636487
swipe,-0.9064348,-1.5139873
swipe,-1.1346282,-1.7109944
swipe,-1.4452246,-1.9211022
swipe,-1.4705795,-2.0700464
swipe,-0.7986767,-1.4489657
swipe,-0.55146736,-1.0204146
swipe,-1.5719987,-2.01207
swipe,-1.5086117,-1.895551
swipe,-1.0205314,-1.5403006
swipe,-0.64020914,-1.0756602
swipe,-0.37398362,-0.629248
swipe,-0.5641446,-0.7801376
swipe,-0.88108,-1.1617553
swipe,-0.7986767,-1.1105382
swipe,-0.836709,-1.1947722
swipe,-0.57682216,-0.84017193
swipe,-0.5958382,-0.92156017
swipe,-1.1789991,-1.5486126
swipe,-1.5403051,-3.327156
swipe,-1.4895957,-2.5972815
swipe,-1.4388859,-2.5465717
swipe,-0.3296126,-0.9729713
swipe,-1.2360473,-1.8701656
swipe,-0.4120158,-0.99646735
swipe,-0.25988686,-1.0857425
swipe,-0.61485434,-1.9754944
swipe,-0.2979191,-2.002762
swipe,-0.48174155,-0.6330521
swipe,-1.2423861,-1.5253716
swipe,-1.5212891,-2.0445235
swipe,-1.3881763,-1.8963952
swipe,-1.052225,-1.5061567
swipe,-0.98249924,-1.382144
swipe,-1.4325472,-1.8668432
swipe,-1.0649023,-1.5823615
swipe,-0.83037037,-1.307403
swipe,-0.7986767,-1.183306
swipe,-1.1536443,-1.5694597
swipe,-0.62753177,-0.9463235
swipe,-0.76064456,-1.2018709
swipe,-0.9951767,-1.4248526
swipe,-0.8684025,-1.2738224
swipe,-1.546644,-2.058328
swipe,-1.1980152,-1.8829556
swipe,-0.70993495,-1.2481848
swipe,-1.0141928,-1.536272
swipe,-1.4705795,-1.9764881
swipe,-0.9381283,-1.4659827
swipe,-1.5910149,-1.9583185
swipe,-0.6592252,-0.9537611
swipe,-1.6924341,-2.1429007
swipe,-0.7226123,-1.1603734
swipe,-1.781176,-2.129999
swipe,-0.39933836,-0.7574016
swipe,-1.2043538,-1.479254
swipe,-0.42469323,-0.83935356
swipe,-0.665564,-1.0097667
swipe,-0.773322,-1.1383154
swipe,-0.87474126,-1.1969981
swipe,-0.9571444,-1.191618
swipe,-1.3311279,-1.5748419
swipe,-0.77966064,-1.767222
swipe,-0.8747412,-2.5125916
swipe,-0.8747412,-2.435204
swipe,-1.5466439,-2.5399804
swipe,-0.9698218,-1.8903908
swipe,-1.2423861,-2.003559
swipe,-0.7226124,-2.338517
swipe,-0.37398356,-0.80134934
swipe,-0.74796706,-1.1129606
swipe,-0.8810799,-1.7196409
swipe,-1.4071923,-1.9269615
swipe,-0.6719027,-1.4838977
swipe,-1.4198699,-1.803344
swipe,-1.1029346,-2.3492255
swipe,-0.5514673,-1.2618185
swipe,-0.8303703,-1.7405438
swipe,-0.35496745,-0.96020985
swipe,-0.71627355,-1.8401301
swipe,-0.7289511,-1.2706661
swipe,-0.7733221,-1.2122383
swipe,-0.5324513,-1.3721673
swipe,-0.57048345,-1.126059
swipe,-0.6085156,-1.1767966
swipe,-0.900096,-1.384059
swipe,-0.77966064,-1.0996075
swipe,-0.48808026,-0.9812834
swipe,-1.2043538,-1.7287431
swipe,-1.9269662,-2.1822305
swipe,-1.629047,-3.2888432
swipe,-0.81769276,-1.6227574
swipe,-0.83670896,-1.681045
swipe,-0.5958383,-1.642307
swipe,-0.58316076,-1.0763639
swipe,-0.6021769,-1.2894273
swipe,-0.71627367,-1.5340438
swipe,-0.5958382,-1.2819334
swipe,-0.6338704,-1.5197883
swipe,-0.006338716,-0.01557906
swipe,-0.006338716,-0.023664355
swipe,-0.006338716,-0.014424026
swipe,-0.006338716,-0.014424026
swipe,-0.71627355,-1.8401301
swipe,-0.7289511,-1.2706661
swipe,-0.7733221,-1.2122383
swipe,-0.5324513,-1.3721673
swipe,-0.57048345,-1.126059
swipe,-0.6085156,-1.1767966
swipe,-0.900096,-1.384059
swipe,-0.77966064,-1.0996075
swipe,-0.48808026,-0.9812834
swipe,-1.2043538,-1.7287431
swipe,-1.9269662,-2.1822305
swipe,-1.629047,-3.2888432
swipe,-0.81769276,-1.6227574
swipe,-0.83670896,-1.681045
swipe,-0.5958383,-1.642307
swipe,-0.58316076,-1.0763639
swipe,-0.6021769,-1.2894273
swipe,-0.71627367,-1.5340438
swipe,-0.5958382,-1.2819334
swipe,-0.6338704,-1.5197883
swipe,-1.4135311,-2.1539135
swipe,-0.45638674,-0.76593816
swipe,-0.7035962,-1.0963106
swipe,-0.86840254,-1.7289093
swipe,-1.7938534,-2.6578252
swipe,-1.6480632,-2.4473526
swipe,-1.6290472,-2.8326015
swipe,-1.6860955,-2.8007116
swipe,-1.5593214,-2.580379
swipe,-1.7304664,-2.50781
swipe,-0.81135416,-1.591008
swipe,-0.57682204,-1.1300875
swipe,-1.1536442,-2.338718
swipe,-1.8635792,-3.0105367
swipe,-0.7796607,-1.6066712
swipe,-0.6021768,-1.5816529
swipe,-0.7352897,-1.5461297
swipe,-0.6719028,-1.4735024
swipe,-0.6338705,-1.5128579
swipe,-0.66556394,-2.021584
swipe,-0.278903,-1.2757049
